,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.log_ll,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.num_trials,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.log_ll,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.num_trials,columbia_card_task_hot.probability_sensitivity,go_nogo.acc,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.go_acc,go_nogo.go_rt,go_nogo.nogo_acc,go_nogo.omission_errors,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.avg_rt_error,hierarchical_rule.missed_percent,hierarchical_rule.post_error_slowing,hierarchical_rule.score,hierarchical_rule.std_rt,hierarchical_rule.std_rt_error,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_boxes_opened,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Decreasing_Win_total_points,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_boxes_opened,information_sampling_task.Fixed_Win_motivation,information_sampling_task.Fixed_Win_total_points,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.exp_match_pct,kirby.exp_match_pct_large,kirby.exp_match_pct_medium,kirby.exp_match_pct_small,kirby.hyp_discount_rate,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.hyp_match_pct,kirby.hyp_match_pct_large,kirby.hyp_match_pct_medium,kirby.hyp_match_pct_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,kirby.warnings,ravens.score,simple_reaction_time.avg_rt,simple_reaction_time.missed_percent,simple_reaction_time.std_rt,two_stage_decision.avg_rt,two_stage_decision.missed_percent,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance
s305,45.0,,0.5,0.0,30.4210526316,2.9873025639,0.36666666670000003,547.0,8.25,0.0323529412,1,-27.2877510277,0.0052941176,12,-3.2352941176,10.6363636364,-0.04125,1,-16.6214992425,0.0017000000000000001,11,-2.175,0.9885714286,-0.8264847475,0.1333333333,3.8745127282,1.0,330.0,0.8666666667,0.0,0.3833333333,296.0,274.0,0.0,-80.6,69,273.4017845692,245.0606363313,,,,,,,,,,,0.7692307692,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.8571428571,0.75,1.0,1.0,0.1362805823,0.25,0.06403124240000001,0.158113883,0.8571428571,1.0,1.0,1.0,0.1428571429,0.0,0.2,0.2,"['Incorrect number of total trials for worker_id:s305', 'Incorrect number of trials in small condition for worker_id:s305', 'Incorrect number of trials in medium condition for worker_id:s305', 'Incorrect number of trials in large condition for worker_id:s305']",5,342.0,0.08,132.9023415729,451.25,0.0,-0.19588499750000002,0.3657131469,-0.17539969400000002
s307,,,,,,,,,13.6666666667,0.0494949495,2,-13.1832056255,-0.0041212121,12,-3.1616161616,12.8461538462,0.0542372881,1,-30.4845369783,-0.0057627119,13,-6.593220339,0.9885714286,-0.7558107956,0.1052631579,4.0158606318,1.0,340.5,0.8947368421,0.0,0.48888888890000004,742.5,722.0,0.0,92.8888888889,88,187.523479547,212.4492114906,,,,,,,,,,,0.5882352941,0.9538658187000001,0.9368117971000001,0.9538658187000001,0.9538658187000001,0.9285714286000001,1.0,1.0,0.8,0.06403124240000001,0.0399243052,0.06403124240000001,0.06403124240000001,0.9285714286000001,1.0,1.0,0.8,0.3571428571,0.25,0.2,0.6000000000000001,"['Incorrect number of total trials for worker_id:s307', 'Incorrect number of trials in small condition for worker_id:s307', 'Incorrect number of trials in medium condition for worker_id:s307', 'Incorrect number of trials in large condition for worker_id:s307']",4,286.0,0.0,32.6698362132,725.7,0.0,0.7692056524,0.15721559940000002,0.5054195738
s313,,,,,,,,,8.8333333333,-0.0140127389,1,-30.5697765185,-0.0044585987,12,-5.5477707006,11.9166666667,-0.0196202532,1,-24.7102863891,0.0030970464,12,-3.246835443,0.9828571429,-1.0795778825,0.2727272727,3.3683264581,1.0,395.5,0.7272727273,0.0,0.6477272727000001,876.5,886.5,0.022222222200000002,-13.2,114,208.2255759202,248.6264185097,,,,,,,,,,,0.3157894737,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s313', 'Incorrect number of trials in small condition for worker_id:s313', 'Incorrect number of trials in medium condition for worker_id:s313', 'Incorrect number of trials in large condition for worker_id:s313']",1,519.0,0.0,250.0826616494,663.898989899,0.01,-0.2530608165,-0.34357901560000004,-0.6961969732000001
s314,50.0,0.0,0.0,200.0,25.9523809524,9.0855720264,0.30000000000000004,515.0,7.1666666667,0.06511627910000001,1,-28.2401596508,-0.00037209300000000004,12,-4.2093023256,10.2727272727,-0.2540983607,1,-31.7969111788,-0.0003114754,11,-5.4590163934,0.9828571429,-0.30587478830000003,0.0526315789,3.8514620939,0.9871794872,350.5,0.9473684211000001,0.012820512800000001,0.48538011700000006,895.0,1014.0,0.05,27.2272727273,83,325.9457840327,505.4517940079,0.5336376190000001,0.7000000000000001,1.0,0.0011016754,1400.0,0.9240951538000001,1.0,20.25,0.0019757947,400.0,0.2857142857,0.9844600706000001,0.9967484003,0.9844600706000001,0.9559140812,0.8571428571,1.0,1.0,0.8,0.0158414076,0.0024746160000000002,0.0158414076,0.034107706200000004,0.8571428571,1.0,1.0,0.8,0.4285714286,0.5,0.4,0.4,"['Incorrect number of total trials for worker_id:s314', 'Incorrect number of trials in small condition for worker_id:s314', 'Incorrect number of trials in medium condition for worker_id:s314', 'Incorrect number of trials in large condition for worker_id:s314']",0,316.0,0.0,69.8068764521,425.2828282828,0.01,-0.1705620612,-0.5898142589,-0.8366121775
s326,,,,,,,,,13.0,0.0,0,323.9407861664,-9.627715292e-16,12,-8.881784197e-16,12.0,0.0115384615,1,-18.9183719572,-0.0001641026,13,-1.2461538462,0.9428571429,-1.1194898832,0.5,2.2389797665,0.9874213836000001,364.0,0.5,0.012578616400000001,0.6983240223,1000.0,1258.0,0.0055555556,49.7,125,369.8333143284,488.4791930906,,,,,,,,,,,0.8823529412000001,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s326', 'Incorrect number of trials in small condition for worker_id:s326', 'Incorrect number of trials in medium condition for worker_id:s326', 'Incorrect number of trials in large condition for worker_id:s326']",5,362.0,0.0,120.9267695905,671.92,0.0,0.851136454,0.1285489961,0.651928829
s328,57.5,26.2995563968,0.2,150.0,30.1111111111,9.4301699123,0.4,517.0,12.1666666667,0.1728110599,2,-19.912595618,-0.001640553,12,-1.732718894,13.6153846154,0.13663101600000002,1,-26.3681020186,-0.0050374332,13,-2.3770053476,0.9771428571,-1.0446256807,0.25,3.4382308617,1.0,314.0,0.75,0.0,0.38764044940000003,1583.0,1625.0,0.011111111100000001,-62.5555555556,69,465.4357064576,306.61998714,0.7179199219,0.6000000000000001,13.5,0.0016188029,290.0,0.5,1.0,0.0,,200.0,0.7222222222,0.866,0.9368117971000001,0.8834645520000001,0.866,0.9285714286000001,0.75,1.0,1.0,0.25,0.25,0.1988176822,0.25,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,"['Incorrect number of total trials for worker_id:s328', 'Incorrect number of trials in small condition for worker_id:s328', 'Incorrect number of trials in medium condition for worker_id:s328', 'Incorrect number of trials in large condition for worker_id:s328']",2,293.0,0.0,38.8737851408,,,,,
s329,,,,,,,,,21.25,4.996003611e-16,1,367.4423941605,-2.0816681710000002e-17,12,-2.5,29.25,-0.029411764700000002,2,-2.4607729828,0.0007058824,12,-1.2647058824,0.9771428571,-0.9995157189,0.2222222222,3.5284507853,1.0,322.0,0.7777777778,0.0,0.41807909600000004,1321.5,971.0,0.0166666667,180.1904761905,74,555.2377172178,521.6321091541,0.6417585373,0.5,4.1,0.0008663908,560.0,0.8665771484,1.0,13.0,0.0011981996,400.0,0.3684210526,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s329', 'Incorrect number of trials in small condition for worker_id:s329', 'Incorrect number of trials in medium condition for worker_id:s329', 'Incorrect number of trials in large condition for worker_id:s329']",8,332.0,0.0,56.3263080006,,,,,
s334,,,,,,,,,13.5,0.1368686869,1,-28.832620123,-0.0094747475,12,0.5353535354,19.2142857143,0.0323863636,1,-41.4446054305,-0.0046363636,14,-3.5511363636,0.9885714286,-0.7715503814,0.1111111111,3.9843814604,1.0,350.0,0.8888888889000001,0.0,0.5944444444,980.0,1030.0,0.0,68.9130434783,107,340.2887213235,378.4104054218,0.5509701610000001,0.7000000000000001,1.6,0.0016862709,1400.0,1.0,1.0,23.0,0.0019389754,200.0,0.4210526316,0.9997499962,0.9995999600000001,0.9997499962,0.9984583584000001,0.7857142857,0.75,0.8,0.8,0.0002011893,0.00029472250000000004,0.0002011893,0.0006903211000000001,0.7857142857,0.75,0.8,0.8,1.0,1.0,1.0,1.0,"['Incorrect number of total trials for worker_id:s334', 'Incorrect number of trials in small condition for worker_id:s334', 'Incorrect number of trials in medium condition for worker_id:s334', 'Incorrect number of trials in large condition for worker_id:s334']",1,319.0,0.0,64.4790628774,754.2448979592,0.02,-0.3759891215,-0.42123741800000003,-0.6925527879000001
s336,51.0,,0.5,0.0,32.5714285714,4.8432574634000005,0.30000000000000004,651.0,16.1666666667,0.0949494949,1,-32.0871569492,-0.0168686869,12,-2.4494949495,15.7,0.1075,0,-21.3389475468,-0.0027,10,-1.5166666667,0.9828571429,-0.81970144,0.1304347826,3.8880793431000003,1.0,338.5,0.8695652174,0.0,0.5363128492,698.0,788.0,0.0055555556,-52.7666666667,96,217.5380585275,190.3882734865,,,,,,,,,,,0.6153846154,0.9012813101,0.9368117971000001,0.8834645520000001,0.9012813101,0.9285714286000001,0.75,1.0,1.0,0.1988176822,0.25,0.1988176822,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.0714285714,0.0,0.0,0.2,"['Incorrect number of total trials for worker_id:s336', 'Incorrect number of trials in small condition for worker_id:s336', 'Incorrect number of trials in medium condition for worker_id:s336', 'Incorrect number of trials in large condition for worker_id:s336']",1,381.0,0.0,96.5446766766,474.36,0.0,0.6986960237000001,-0.22644785690000002,1.0475028402
s339,35.0,,0.0,0.0,18.0952380952,5.1176631572,0.30000000000000004,365.0,7.5833333333,-0.063671875,0,-29.9755980754,0.0011875,12,0.01171875,10.0,-0.1347161572,1,-26.450591453,-0.0037903930000000004,12,-2.6790393013,0.9714285714,-0.99135365,0.2173913043,3.5447749231,1.0,293.0,0.7826086957,0.0,0.2743902439,388.0,447.0,0.0888888889,-6.1666666667,45,154.5718426669,293.8970713267,,,,,,,,,,,0.6666666667000001,0.9997499962,0.9995999600000001,0.9997499962,0.9984583584000001,0.9285714286000001,0.75,1.0,1.0,0.0002011893,0.00029472250000000004,0.0002011893,0.0006903211000000001,0.9285714286000001,0.75,1.0,1.0,0.8571428571,1.0,0.8,0.8,"['Incorrect number of total trials for worker_id:s339', 'Incorrect number of trials in small condition for worker_id:s339', 'Incorrect number of trials in medium condition for worker_id:s339', 'Incorrect number of trials in large condition for worker_id:s339']",7,323.0,0.0266666667,229.7201999031,593.898989899,0.01,0.7944953004,-0.27519264250000003,1.1916584548
s346,34.8,20.9928559277,0.4444444444,127.0,25.0,2.6692695630000003,0.4333333333,400.0,8.0,-0.1886462882,2,-25.0588342257,-0.020489083,12,-1.6899563319,7.9090909091,0.15,0,-25.6271922433,-8.465450562999999e-16,11,0.0,0.9771428571,-0.7427842993,0.15789473680000002,3.491864534,0.9935897436000001,482.0,0.8421052632,0.006410256400000001,0.3446327684,721.0,666.0,0.0166666667,24.2222222222,61,223.4097414356,290.9489405068,0.7500499249,0.8,4.7,0.0009478006,1420.0,0.8989257812,1.0,14.6666666667,0.0017734556000000002,300.0,0.4,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,0.9285714286000001,0.75,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,0.9285714286000001,0.75,1.0,1.0,0.5,0.5,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s346', 'Incorrect number of trials in small condition for worker_id:s346', 'Incorrect number of trials in medium condition for worker_id:s346', 'Incorrect number of trials in large condition for worker_id:s346']",0,360.0,0.0,106.3161137177,656.105,0.0,0.4574720605,-0.5995264972000001,0.1729658137
s357,40.0,0.0,0.6666666667000001,40.0,30.625,2.5,0.4666666667,460.0,3.75,0.075,2,-22.3986863345,-0.013000000000000001,12,-1.9375,4.0,0.0184615385,2,-15.3587890909,-0.0040769231,13,-0.8576923077,0.9771428571,-0.9995157189,0.2222222222,3.5284507853,1.0,355.0,0.7777777778,0.0,0.41011235960000003,1373.0,1364.0,0.011111111100000001,-128.0,73,341.4729353861,462.3483951108,,,,,,,,,,,0.6842105263,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9984583584000001,0.9285714286000001,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0006903211000000001,0.9285714286000001,1.0,1.0,1.0,0.5,0.25,0.4,0.8,"['Incorrect number of total trials for worker_id:s357', 'Incorrect number of trials in small condition for worker_id:s357', 'Incorrect number of trials in medium condition for worker_id:s357', 'Incorrect number of trials in large condition for worker_id:s357']",7,249.0,0.0,30.0280649507,1054.76,0.0,0.3299179383,0.2942982824,0.8646529744
s359,35.75,9.6046863561,0.5,113.0,13.4545454545,3.9124620519,0.2666666667,286.0,5.0,-0.080952381,0,-24.1429881914,-0.0033333333,12,-0.0714285714,5.9166666667,0.202,1,-26.2784979561,-0.0076533333000000005,12,-1.5733333333,0.9885714286,-0.8066958656000001,0.125,3.9140904919,1.0,406.0,0.875,0.0,0.48,967.5,903.0,0.0277777778,11.2222222222,84,424.3028427003,368.2866656992,,,,,,,,,,,0.4285714286,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s359', 'Incorrect number of trials in small condition for worker_id:s359', 'Incorrect number of trials in medium condition for worker_id:s359', 'Incorrect number of trials in large condition for worker_id:s359']",5,283.0,0.0,39.5550841825,792.675,0.0,0.0014828866,-0.5372828172,-0.47147873560000003
s365,60.0,5.6568542495,0.33333333330000003,64.0,35.3125,10.4608396731,0.4666666667,535.0,14.1666666667,0.1545454545,2,-25.3677129022,-0.0090909091,12,-4.5454545455,15.5454545455,-0.0387096774,1,-18.5042791427,-0.0023870968000000003,11,-4.8924731183,0.9942857143,-0.5852611468000001,0.0555555556,4.3569599296,1.0,330.0,0.9444444444000001,0.0,0.5333333333,1021.5,1242.0,0.0,-8.1428571429,96,322.9088996236,382.8049051169,,,,,,,,,,,0.6315789474,0.92720086,0.9368117971000001,0.9538658187000001,0.9012813101,0.9285714286000001,1.0,1.0,1.0,0.1006192246,0.0399243052,0.06403124240000001,0.158113883,0.9285714286000001,1.0,1.0,1.0,0.2142857143,0.25,0.2,0.2,"['Incorrect number of total trials for worker_id:s365', 'Incorrect number of trials in small condition for worker_id:s365', 'Incorrect number of trials in medium condition for worker_id:s365', 'Incorrect number of trials in large condition for worker_id:s365']",8,318.0,0.0,60.0291310663,825.085,0.0,0.3796603456,0.4782944713,0.7720845814
s368,,,,,,,,,7.5,-3.0531133179999997e-16,1,-29.8283149762,0.0013333333,12,-2.6666666667000003,7.5833333333,-0.057383966200000004,1,-16.1374174353,0.0007341772,12,-2.3797468354,0.9771428571,-1.0704076942,0.2666666667,3.3866668348,1.0,344.0,0.7333333333000001,0.0,0.3777777778,780.5,855.5,0.0,23.3636363636,68,188.6424446014,200.5850251554,0.6585773468,0.9,5.0,0.0010137876000000001,1700.0,0.6854705811,1.0,8.0,0.0010298661,100.0,0.6923076923,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s368', 'Incorrect number of trials in small condition for worker_id:s368', 'Incorrect number of trials in medium condition for worker_id:s368', 'Incorrect number of trials in large condition for worker_id:s368']",1,248.0,0.0,37.7127024745,497.845,0.0,-0.3282838863,-0.5728724979,-0.7505413698000001
s369,,,,,,,,,9.75,0.0515923567,1,-23.6717812845,-0.0052866242,12,-6.0286624204,7.875,-0.075,0,-13.2935395288,0.005,8,-0.25,0.9942857143,-0.5995073201000001,0.058823529400000005,4.3284675829,1.0,351.0,0.9411764706,0.0,0.4715909091,1319.0,1323.0,0.022222222200000002,78.8333333333,83,398.9168360455,480.3558546308,0.7332446337,0.7000000000000001,7.1,0.0008505253000000001,950.0,1.0,1.0,21.0,0.0012859789,200.0,0.3888888889,0.9741544815000001,0.9368117971000001,0.9538658187000001,0.9844600706000001,0.7142857143,0.5,1.0,0.8,0.0447692551,0.25,0.06403124240000001,0.0158414076,0.7142857143,0.75,1.0,0.8,0.2857142857,0.25,0.2,0.4,"['Incorrect number of total trials for worker_id:s369', 'Incorrect number of trials in small condition for worker_id:s369', 'Incorrect number of trials in medium condition for worker_id:s369', 'Incorrect number of trials in large condition for worker_id:s369']",2,381.0,0.0,83.9752601921,,,,,
s372,,,,,,,,,14.5833333333,-0.0390625,1,-29.3239948107,-0.00140625,12,-3.53515625,10.5,0.0035353535,1,-25.2405895029,0.0001414141,12,-4.202020202,1.0,0.0,0.0,5.5274822231,1.0,396.0,1.0,0.0,0.4189944134,938.0,951.0,0.0055555556,40.9230769231,75,303.6551161261,291.6507414124,0.7025615215000001,0.9,6.8,0.0014150189,1560.0,1.0,1.0,24.6666666667,0.0021930548,300.0,0.3684210526,0.9012813101,0.9368117971000001,0.8834645520000001,0.9012813101,1.0,1.0,1.0,1.0,0.158113883,0.0399243052,0.1988176822,0.158113883,1.0,1.0,1.0,1.0,0.1428571429,0.25,0.0,0.2,"['Incorrect number of total trials for worker_id:s372', 'Incorrect number of trials in small condition for worker_id:s372', 'Incorrect number of trials in medium condition for worker_id:s372', 'Incorrect number of trials in large condition for worker_id:s372']",5,402.0,0.0,86.3471998325,637.86,0.0,0.4652350438,-0.1927022142,-0.0281577841
s373,22.6,4.7222875812,0.1666666667,92.0,20.4545454545,6.5299841225,0.2666666667,430.0,9.9166666667,-0.0675,1,-30.6548608569,-0.0017000000000000001,12,-3.6,5.1428571429,-0.1166666667,0,-13.8328319922,-0.002,7,-2.0,0.9885714286,-0.8066958656000001,0.125,3.9140904919,1.0,352.0,0.875,0.0,0.27325581400000004,520.0,581.0,0.044444444400000005,-1.5555555556,47,283.4301506964,342.1053152315,,,,,,,,,,,0.4666666667,0.9012813101,0.9368117971000001,0.8834645520000001,0.9012813101,1.0,1.0,1.0,1.0,0.158113883,0.0399243052,0.1988176822,0.158113883,1.0,1.0,1.0,1.0,0.1428571429,0.25,0.0,0.2,"['Incorrect number of total trials for worker_id:s373', 'Incorrect number of trials in small condition for worker_id:s373', 'Incorrect number of trials in medium condition for worker_id:s373', 'Incorrect number of trials in large condition for worker_id:s373']",2,400.0,0.0266666667,242.0736519492,785.8655913978,0.07,-0.2900349817,-0.35796649890000004,-0.5115257966
s374,48.0,9.5916630466,0.1428571429,241.0,21.6666666667,2.0579830217,0.4,370.0,11.5,0.6280254777000001,3,-13.2746883594,-0.0094522293,12,-5.5031847134,11.1666666667,0.1745098039,2,-22.0900042919,-0.0047058824,12,-2.8970588235,0.9714285714,-0.9669823836,0.2857142857,3.0658624111,0.9937888199,345.0,0.7142857143,0.006211180100000001,0.6833333333,706.0,744.0,0.0,58.7307692308,123,157.2403940364,139.2445807137,,,,,,,,,,,0.5384615385,0.9997499962,0.9995999600000001,0.9997499962,0.9984583584000001,0.9285714286000001,0.75,1.0,1.0,0.0002011893,0.00029472250000000004,0.0002011893,0.0006903211000000001,0.9285714286000001,0.75,1.0,1.0,0.8571428571,1.0,0.8,0.8,"['Incorrect number of total trials for worker_id:s374', 'Incorrect number of trials in small condition for worker_id:s374', 'Incorrect number of trials in medium condition for worker_id:s374', 'Incorrect number of trials in large condition for worker_id:s374']",7,292.0,0.0,56.1813889866,701.785,0.0,0.6705869606,0.0673501314,0.7537107703
s376,49.3333333333,4.7258156263,0.5,104.0,23.380952381,6.4224309298,0.30000000000000004,468.0,15.4166666667,-0.09590909090000001,0,-33.2259652295,0.0005636364,12,0.3272727273,13.4615384615,-0.0698717949,1,-25.1799196027,-0.0038269231000000003,13,-2.9182692308,0.9771428571,-0.9610599390000001,0.2,3.6053623451,1.0,352.0,0.8,0.0,0.6000000000000001,868.0,984.5,0.0,71.9545454545,108,191.9659965689,187.4476369241,0.6838272572,0.6000000000000001,6.1,0.0011879462000000001,740.0,0.6957397461,0.6666666667000001,15.6666666667,0.0019768710000000003,100.0,0.5714285714,0.9967484003,0.9967484003,0.9975981938,0.9984583584000001,1.0,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0006903211000000001,1.0,1.0,1.0,1.0,0.6428571429000001,0.5,0.6000000000000001,0.8,"['Incorrect number of total trials for worker_id:s376', 'Incorrect number of trials in small condition for worker_id:s376', 'Incorrect number of trials in medium condition for worker_id:s376', 'Incorrect number of trials in large condition for worker_id:s376']",6,314.0,0.0,47.5885064479,613.025,0.0,-0.5940359064,-0.4976476439,-0.6611456289000001
s380,,,,,,,,,12.0,0.032727272700000004,0,-41.2429950676,-0.0139272727,12,-1.3727272727,10.0909090909,0.21470588240000002,1,-27.4252033119,0.0060588235,11,-5.1470588235,1.0,0.0,0.0,5.5274822231,1.0,309.0,1.0,0.0,0.4469273743,726.0,729.0,0.0055555556,26.0526315789,80,192.2562203731,220.3048655074,,,,,,,,,,,0.4666666667,0.9967484003,0.9967484003,0.9975981938,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s380', 'Incorrect number of trials in small condition for worker_id:s380', 'Incorrect number of trials in medium condition for worker_id:s380', 'Incorrect number of trials in large condition for worker_id:s380']",8,265.0,0.0,41.5141439047,568.895,0.0,-0.0873600743,-0.2387185885,-0.2427543752
s383,,,,,,,,,10.5833333333,-0.058333333300000005,2,-23.0315788674,-0.012428571400000001,12,-3.619047619,11.5454545455,-0.0606707317,1,-21.46780619,-0.0054268293,11,-1.7743902439,0.9828571429,-0.9382972763,0.1875,3.6508876706,1.0,400.0,0.8125,0.0,0.30555555560000003,745.0,795.0,0.0,-83.4444444444,55,306.9566503355,231.9674732482,0.7467205048000001,0.7000000000000001,6.3,0.0007761008,1010.0,1.0,1.0,21.5,0.0009651407,200.0,0.6470588235,0.9844600706000001,0.9368117971000001,0.9844600706000001,0.9844600706000001,1.0,1.0,1.0,1.0,0.0158414076,0.0399243052,0.0158414076,0.0158414076,1.0,1.0,1.0,1.0,0.4285714286,0.25,0.4,0.6000000000000001,"['Incorrect number of total trials for worker_id:s383', 'Incorrect number of trials in small condition for worker_id:s383', 'Incorrect number of trials in medium condition for worker_id:s383', 'Incorrect number of trials in large condition for worker_id:s383']",7,334.0,0.0,76.7487934583,753.185,0.0,0.8334721260000001,0.2363167011,1.0762489065
s384,,,,,,,,,13.0,0.22489082970000002,3,-23.3844269345,-0.0111091703,12,-1.943231441,7.9166666667,0.29765625,3,-25.6977367345,-0.017906250000000002,12,-3.40625,0.9828571429,-0.8981597727,0.1666666667,3.7311626777,1.0,338.0,0.8333333333,0.0,0.5666666667,718.0,695.5,0.0,54.95,102,135.8693633113,183.4124637753,0.7352020264,0.9,11.3,0.0016061897,1190.0,1.0,1.0,20.0,0.0023582125,100.0,0.5384615385,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.4,0.4,"['Incorrect number of total trials for worker_id:s384', 'Incorrect number of trials in small condition for worker_id:s384', 'Incorrect number of trials in medium condition for worker_id:s384', 'Incorrect number of trials in large condition for worker_id:s384']",6,403.0,0.0,507.5240740751,625.5277777778,0.1,0.7721153620000001,0.5298022372,0.8555804220000001
s388,,,,,,,,,20.1666666667,-0.0368686869,1,-17.8824995119,0.0025252525,12,-1.7878787879,18.3333333333,-0.1614583333,0,-25.6669642802,0.00020833330000000002,12,-1.09375,0.9942857143,-0.5719424265,0.0526315789,4.3835973702,1.0,348.0,0.9473684211000001,0.0,0.3389830508,1086.0,1148.0,0.0166666667,125.4285714286,60,577.6504856882,602.2621044855,,,,,,,,,,,0.6923076923,0.9741544815000001,0.9368117971000001,0.9844600706000001,0.9538658187000001,0.9285714286000001,1.0,1.0,1.0,0.025234410000000002,0.0399243052,0.0158414076,0.06403124240000001,0.9285714286000001,1.0,1.0,1.0,0.3571428571,0.25,0.4,0.4,"['Incorrect number of total trials for worker_id:s388', 'Incorrect number of trials in small condition for worker_id:s388', 'Incorrect number of trials in medium condition for worker_id:s388', 'Incorrect number of trials in large condition for worker_id:s388']",2,407.0,0.0,189.9347284756,432.51,0.0,-0.4200901628,0.0962380875,-0.8050766845
s391,37.2222222222,8.6197826884,0.4,635.0,20.0,,0.0,0.0,6.25,0.1106060606,1,-23.612198342,-0.0077373737,12,-1.2676767677,5.9230769231,0.0864973262,1,-28.4910053036,-0.0101871658,13,-1.1684491979,0.9828571429,-0.8981597727,0.1666666667,3.7311626777,1.0,327.0,0.8333333333,0.0,0.45,901.0,880.0,0.0,41.7333333333,81,221.4751114685,215.6274176935,,,,,,,,,,,0.5882352941,0.9967484003,0.9967484003,0.9975981938,0.9844600706000001,0.9285714286000001,1.0,1.0,1.0,0.0024746160000000002,0.0024746160000000002,0.0015704178,0.0158414076,0.9285714286000001,1.0,1.0,1.0,0.5714285714,0.5,0.6000000000000001,0.6000000000000001,"['Incorrect number of total trials for worker_id:s391', 'Incorrect number of trials in small condition for worker_id:s391', 'Incorrect number of trials in medium condition for worker_id:s391', 'Incorrect number of trials in large condition for worker_id:s391']",4,255.0,0.0,59.1345328296,647.9,0.0,0.4892187436,0.5232444626,0.3616875885
