,angling_risk_task_always_sunny.keep_adjusted_clicks,angling_risk_task_always_sunny.keep_coef_of_variation,angling_risk_task_always_sunny.keep_loss_percent,angling_risk_task_always_sunny.keep_score,angling_risk_task_always_sunny.release_adjusted_clicks,angling_risk_task_always_sunny.release_coef_of_variation,angling_risk_task_always_sunny.release_loss_percent,angling_risk_task_always_sunny.release_score,columbia_card_task_cold.avg_cards_chosen,columbia_card_task_cold.gain_sensitivity,columbia_card_task_cold.information_use,columbia_card_task_cold.log_ll,columbia_card_task_cold.loss_sensitivity,columbia_card_task_cold.num_trials,columbia_card_task_cold.probability_sensitivity,columbia_card_task_hot.avg_cards_chosen,columbia_card_task_hot.gain_sensitivity,columbia_card_task_hot.information_use,columbia_card_task_hot.log_ll,columbia_card_task_hot.loss_sensitivity,columbia_card_task_hot.num_trials,columbia_card_task_hot.probability_sensitivity,go_nogo.acc,go_nogo.bias,go_nogo.commission_errors,go_nogo.dprime,go_nogo.go_acc,go_nogo.go_rt,go_nogo.nogo_acc,go_nogo.omission_errors,hierarchical_rule.acc,hierarchical_rule.avg_rt,hierarchical_rule.avg_rt_error,hierarchical_rule.missed_percent,hierarchical_rule.post_error_slowing,hierarchical_rule.score,hierarchical_rule.std_rt,hierarchical_rule.std_rt_error,information_sampling_task.Decreasing_Win_P_correct,information_sampling_task.Decreasing_Win_acc,information_sampling_task.Decreasing_Win_boxes_opened,information_sampling_task.Decreasing_Win_motivation,information_sampling_task.Decreasing_Win_total_points,information_sampling_task.Fixed_Win_P_correct,information_sampling_task.Fixed_Win_acc,information_sampling_task.Fixed_Win_boxes_opened,information_sampling_task.Fixed_Win_motivation,information_sampling_task.Fixed_Win_total_points,keep_track.score,kirby.exp_discount_rate,kirby.exp_discount_rate_large,kirby.exp_discount_rate_medium,kirby.exp_discount_rate_small,kirby.exp_match_pct,kirby.exp_match_pct_large,kirby.exp_match_pct_medium,kirby.exp_match_pct_small,kirby.hyp_discount_rate,kirby.hyp_discount_rate_large,kirby.hyp_discount_rate_medium,kirby.hyp_discount_rate_small,kirby.hyp_match_pct,kirby.hyp_match_pct_large,kirby.hyp_match_pct_medium,kirby.hyp_match_pct_small,kirby.percent_patient,kirby.percent_patient_large,kirby.percent_patient_medium,kirby.percent_patient_small,kirby.warnings,ravens.score,simple_reaction_time.avg_rt,simple_reaction_time.missed_percent,simple_reaction_time.std_rt,two_stage_decision.avg_rt,two_stage_decision.missed_percent,two_stage_decision.model_based,two_stage_decision.model_free,two_stage_decision.perseverance
s082,31.4583333333,5.1158676145,0.2,720.0,20.0,5.7735026919,0.1666666667,175.0,5.2222222222,-0.005,1,-39.4343151267,-0.0022,18,-2.5625,3.8125,0.0516666667,1,-24.41112855,0.0012666667,16,-1.9375,0.9847328244,-0.912674372,0.1428571429,3.9604897918,1.0,302.0,0.8571428571,0.0,0.6148148148,1066.0,1230.5,0.0,-121.1463414634,166,419.4003678648,478.0868563302,0.8056304932,0.8,13.2,0.0018937548000000002,750.0,0.8512197495,1.0,15.0,0.0020540433000000003,500.0,0.5769230769,0.9869442188,0.9954988699,0.9954988699,0.9784630806000001,0.9,1.0,1.0,1.0,0.0099597577,0.0038729833,0.0038729833,0.0256124969,0.9,1.0,1.0,1.0,0.45,0.4285714286,0.5,0.4285714286,"['Incorrect number of total trials for worker_id:s082', 'Incorrect number of trials in small condition for worker_id:s082', 'Incorrect number of trials in medium condition for worker_id:s082', 'Incorrect number of trials in large condition for worker_id:s082']",10,249.0,0.0,35.6446955536,740.4093959732,0.006666666700000001,-0.0118986601,-0.019971278000000002,-0.1164895798
s083,38.92,10.4160133128,0.1666666667,921.0,18.6666666667,2.0816659995,0.25,35.0,5.5555555556,-0.0052631579,1,2.3048428206000002,0.0001578947,18,-1.4473684211,9.5,-0.0420529801,1,-45.221231583,-0.000807947,18,-4.6821192053,0.9656488550000001,-1.0165129561,0.27586206900000004,3.2233829789,0.9957081545,366.5,0.724137931,0.0042918455000000005,0.4609665428,859.5,1099.0,0.0037037037000000003,-36.3043478261,124,415.1660672095,406.4635883557,0.8477905273,0.9,12.5,0.0009738966,1000.0,1.0,1.0,25.0,0.0011482250000000001,600.0,0.4333333333,0.9784630806000001,0.9741544815000001,0.9844600706000001,0.9784630806000001,1.0,1.0,1.0,1.0,0.0256124969,0.025234410000000002,0.0158414076,0.0256124969,1.0,1.0,1.0,1.0,0.35000000000000003,0.2857142857,0.33333333330000003,0.4285714286,"['Incorrect number of total trials for worker_id:s083', 'Incorrect number of trials in small condition for worker_id:s083', 'Incorrect number of trials in medium condition for worker_id:s083', 'Incorrect number of trials in large condition for worker_id:s083']",6,378.0,0.0,87.1208054889,730.6241610738,0.006666666700000001,-0.48484660500000004,0.3055492865,-0.0233021328
s084,37.2777777778,8.2946159402,0.4,630.0,29.6666666667,11.213830746,0.3571428571,236.0,11.8333333333,0.06590909090000001,2,-36.7534963702,-0.0053636364,18,-3.2777777778,17.4736842105,0.0877369668,1,-48.1377488934,-0.008799763,19,-1.3092417062,0.9427480916000001,-0.8125898140000001,0.34482758620000004,2.4238257626,0.9785407725,255.5,0.6551724138,0.0214592275,0.28888888890000003,654.5,635.0,0.0,71.0625,78,165.9233360518,148.2020716128,0.5536613464,0.5,14.0,0.0020595185,50.0,0.8457717896,0.9,15.9,0.0021987495,800.0,0.4230769231,0.866,0.8834645520000001,0.8834645520000001,0.866,1.0,1.0,1.0,1.0,0.1988176822,0.158113883,0.1988176822,0.25,0.9500000000000001,1.0,1.0,1.0,0.05,0.1428571429,0.0,0.0,"['Incorrect number of total trials for worker_id:s084', 'Incorrect number of trials in small condition for worker_id:s084', 'Incorrect number of trials in medium condition for worker_id:s084', 'Incorrect number of trials in large condition for worker_id:s084']",4,272.0,0.0,68.3213411959,792.2635135135,0.0133333333,-0.2387826526,0.3666980696,-0.2423711738
s085,47.619047619,12.6549444506,0.30000000000000004,971.0,37.3333333333,3.932768321,0.4,184.0,10.1111111111,-0.012903225800000001,2,-35.2765933674,-0.0103870968,18,-2.3709677419,18.5294117647,-0.08708333330000001,0,-39.7115547445,-0.0013166667,17,-1.3291666667,0.9885496183,-0.8361394595,0.1111111111,4.1135596167,1.0,365.0,0.8888888889000001,0.0,0.4275092937,860.0,821.5,0.0037037037000000003,-46.9142857143,115,300.4559845086,296.1871897481,0.6433485508,0.5,4.1,0.0011979283000000001,590.0,0.6092888912000001,0.6666666667000001,2.6666666667000003,0.0013224728000000002,200.0,0.6000000000000001,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9012813101,0.9500000000000001,1.0,1.0,1.0,0.06403124240000001,0.025234410000000002,0.06403124240000001,0.158113883,0.9500000000000001,1.0,1.0,1.0,0.2,0.2857142857,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s085', 'Incorrect number of trials in small condition for worker_id:s085', 'Incorrect number of trials in medium condition for worker_id:s085', 'Incorrect number of trials in large condition for worker_id:s085']",11,344.5,0.0178571429,143.12203539,427.9358108108,0.0133333333,-0.43966036480000004,-0.21267536880000001,-0.6449305141
s086,20.7894736842,8.8918123847,0.36666666670000003,356.0,17.125,2.6958963524,0.33333333330000003,117.0,15.5,0.13716260700000002,2,-47.3562322189,-0.0163844635,18,-3.3782093483,7.5,-0.0429512006,1,-32.9222793966,-0.0021099923,18,-2.2176607281,0.9847328244,-0.9242552365000001,0.14814814810000002,3.9373280627,1.0,333.0,0.8518518519,0.0,0.9108527132,1292.0,1599.0,0.044444444400000005,58.9444444444,235,462.5414796575,554.2276611603,0.8262939453,1.0,13.5,0.0009314444,460.0,0.9664916992,1.0,21.7,0.0015050874000000001,1000.0,0.4333333333,0.9660861697,0.9741544815000001,0.9844600706000001,0.9538658187000001,0.9500000000000001,1.0,1.0,1.0,0.0404969135,0.025234410000000002,0.0158414076,0.06403124240000001,0.9500000000000001,1.0,1.0,1.0,0.30000000000000004,0.2857142857,0.33333333330000003,0.2857142857,"['Incorrect number of total trials for worker_id:s086', 'Incorrect number of trials in small condition for worker_id:s086', 'Incorrect number of trials in medium condition for worker_id:s086', 'Incorrect number of trials in large condition for worker_id:s086']",3,310.0,0.0,83.2564381392,802.647260274,0.0266666667,0.1036406852,-0.3346912211,0.1557396815
s089,22.6086956522,16.0333151181,0.2333333333,500.0,50.0,13.2161517344,0.0,141.0,19.0,-0.018627451,0,-67.0374428897,-0.012345098,18,-0.7862745098,11.3333333333,-0.0648782093,1,-40.5443777987,-0.001805135,18,-1.616524029,0.9732824427000001,-1.1550388803,0.28,3.4757607751,1.0,399.0,0.72,0.0,0.5851851852000001,884.0,908.5,0.0,72.7352941176,158,185.4110060146,250.2886363061,0.6394451141,0.7000000000000001,5.0,0.0013401079,1130.0,0.6962194443,1.0,4.0,0.0013020868,500.0,0.5769230769,0.9784630806000001,0.9741544815000001,0.9954988699,0.9784630806000001,0.9,1.0,0.8333333333,1.0,0.0256124969,0.025234410000000002,0.0038729833,0.0256124969,0.9,1.0,0.8333333333,1.0,0.35000000000000003,0.2857142857,0.33333333330000003,0.4285714286,"['Incorrect number of total trials for worker_id:s089', 'Incorrect number of trials in small condition for worker_id:s089', 'Incorrect number of trials in medium condition for worker_id:s089', 'Incorrect number of trials in large condition for worker_id:s089']",7,451.0,0.0,110.444695697,766.2013422819,0.006666666700000001,0.3492107212,0.10038864480000001,0.1968113007
s091,37.3076923077,6.956826568,0.23529411760000002,450.0,21.0526315789,3.8510270522,0.36666666670000003,380.0,12.9444444444,0.09391891890000001,0,-37.1919570512,-0.0021261261,18,-0.8851351351000001,17.7222222222,-0.0494736842,1,-49.125265562,-0.0096842105,18,-1.9210526316,0.9923664122,-0.766590942,0.0869565217,4.2526566518,1.0,337.0,0.9130434783,0.0,0.5888888889,661.0,736.0,0.0,-14.6944444444,159,158.517353791,178.1659787123,0.8113657633,0.33333333330000003,7.3333333333,0.0011734635,-10.0,1.0,1.0,22.9,0.0020942295,1000.0,0.5714285714,0.9784630806000001,0.9741544815000001,0.9844600706000001,0.9784630806000001,1.0,1.0,1.0,1.0,0.0256124969,0.025234410000000002,0.0158414076,0.0256124969,1.0,1.0,1.0,1.0,0.35000000000000003,0.2857142857,0.33333333330000003,0.4285714286,"['Incorrect number of total trials for worker_id:s091', 'Incorrect number of trials in small condition for worker_id:s091', 'Incorrect number of trials in medium condition for worker_id:s091', 'Incorrect number of trials in large condition for worker_id:s091']",14,263.5,0.0,31.4298415854,569.8966666667,0.0,-0.6072472554,-0.1734364404,0.0339697313
s092,50.9375,5.836308765,0.4666666667,765.0,32.5,1.0488088482,0.4545454545,162.0,13.6666666667,0.052816901400000005,2,-45.5082119372,-0.011171831,18,-3.1929577465,10.4705882353,0.0324702886,2,-36.6137551277,-0.0051714771,17,-2.2720713073,0.9732824427000001,-1.1388890816,0.2692307692,3.5080603725,1.0,337.0,0.7307692308,0.0,0.4777777778,718.0,756.0,0.0,-4.5517241379,129,178.4733201838,258.3055360408,0.7333761692,0.9,5.4,0.0013795641,1650.0,0.9556452433,1.0,16.6666666667,0.0023961952,600.0,0.6428571429000001,0.9904938162,0.9741544815000001,0.9844600706000001,0.9904938162,1.0,1.0,1.0,1.0,0.009797959,0.025234410000000002,0.0158414076,0.009797959,1.0,1.0,1.0,1.0,0.4,0.2857142857,0.33333333330000003,0.5714285714,"['Incorrect number of total trials for worker_id:s092', 'Incorrect number of trials in small condition for worker_id:s092', 'Incorrect number of trials in medium condition for worker_id:s092', 'Incorrect number of trials in large condition for worker_id:s092']",8,329.0,0.0,73.2879095089,692.2566666667,0.0,0.3756161175,-0.1491485548,0.5811149061
s093,25.7142857143,5.3452248382,0.4166666667,160.0,30.0,3.4299717029,0.4,510.0,14.3333333333,-0.0467412772,1,-56.8374815749,-0.0154206715,18,-0.49637919680000003,14.5333333333,0.5188202247,3,-45.9625884604,-0.0219550562,15,-6.6882022472,0.9732824427000001,-0.9054838118,0.20689655170000001,3.4454412676,0.9957081545,326.0,0.7931034483,0.0042918455000000005,0.393258427,1168.0,1235.5,0.011111111100000001,180.6666666667,105,321.6951375735,381.193321207,0.7454021454,0.9,9.8,0.0021894911,1270.0,0.9402669271,1.0,19.1666666667,0.0021278444,600.0,0.5,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9088717175000001,0.9500000000000001,1.0,1.0,0.8571428571,0.06403124240000001,0.025234410000000002,0.06403124240000001,0.1265219767,0.9500000000000001,1.0,1.0,0.8571428571,0.2,0.2857142857,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s093', 'Incorrect number of trials in small condition for worker_id:s093', 'Incorrect number of trials in medium condition for worker_id:s093', 'Incorrect number of trials in large condition for worker_id:s093']",8,424.0,0.0089285714,203.510300536,640.9440559441,0.046666666700000005,-0.7788035145000001,-0.36109890780000004,-0.9080703290000001
s094,50.0,0.0,0.4705882353,400.0,25.0,1.6666666667,0.36666666670000003,450.0,7.7222222222,0.07250000000000001,2,-29.8564560623,-0.0039000000000000003,18,-1.6625,5.1578947368,0.15931122450000001,1,-44.3680906461,-0.0044530612,19,-1.2132653061,0.9618320611000001,-1.2634064555,0.3571428571,3.2590256247,1.0,278.5,0.6428571429000001,0.0,0.6111111111,864.0,940.0,0.0,38.0689655172,165,247.7528864753,195.0575288484,0.8611806234,1.0,11.0,0.000796948,420.0,1.0,1.0,22.7,0.0013659758,1000.0,0.5333333333,0.9954988699,0.9954988699,0.9954988699,0.9927796159000001,0.9500000000000001,1.0,1.0,0.8571428571,0.0038729833,0.0038729833,0.0038729833,0.0031559084,0.9500000000000001,1.0,1.0,0.8571428571,0.5,0.4285714286,0.5,0.5714285714,"['Incorrect number of total trials for worker_id:s094', 'Incorrect number of trials in small condition for worker_id:s094', 'Incorrect number of trials in medium condition for worker_id:s094', 'Incorrect number of trials in large condition for worker_id:s094']",8,250.0,0.0,22.7859051666,783.4527027027,0.0133333333,1.2478578852,0.1206661312,1.7641183105
s097,27.0,10.6904496765,0.33333333330000003,191.0,11.0454545455,5.5590104697000005,0.2666666667,233.0,20.0555555556,-0.1318421053,1,-49.5822866412,0.0023263158,18,-3.4638157895,28.8125,-0.0376201923,1,-25.5027509108,0.0018269231,16,-1.5264423077,0.9885496183,-0.8361394595,0.1111111111,4.1135596167,1.0,376.0,0.8888888889000001,0.0,0.5851851852000001,774.0,770.5,0.0,-77.0606060606,158,170.9395146392,159.0632963301,0.8579833984,0.9,18.3,0.0012796054,460.0,0.9875,1.0,22.0,0.0014314328000000001,500.0,0.5,0.9012813101,0.8834645520000001,0.9538658187000001,0.9012813101,0.9,0.8571428571,1.0,1.0,0.1988176822,0.25,0.06403124240000001,0.158113883,0.9,1.0,1.0,1.0,0.1,0.0,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s097', 'Incorrect number of trials in small condition for worker_id:s097', 'Incorrect number of trials in medium condition for worker_id:s097', 'Incorrect number of trials in large condition for worker_id:s097']",10,311.0,0.0,155.9076220561,580.0766666667,0.0,-0.3872658325,0.4761350563,0.4815622124
s098,52.6315789474,8.3347367239,0.36666666670000003,966.0,20.6666666667,1.1547005384,0.25,40.0,14.3333333333,0.1705685619,1,-48.1703899311,-0.0062622074,18,-2.3244147157,11.7894736842,0.1689790576,2,-44.4447212232,-0.0010094241000000001,19,-2.2892670157,0.9465648855000001,-1.0926352106,0.4782608696,2.294308251,0.9874476987,366.0,0.5217391304,0.0125523013,0.4436090226,1296.0,1305.0,0.014814814800000001,-67.1851851852,118,413.2879985232,488.342349742,0.7632787704,0.6000000000000001,9.2,0.0011140227000000001,460.0,0.8315378825,0.8333333333,13.8333333333,0.0013235132,400.0,0.6428571429000001,0.999299955,0.999299955,0.9986495153,0.9975981938,1.0,1.0,1.0,1.0,0.0006324555,0.0006324555,0.001,0.0015704178,1.0,1.0,1.0,1.0,0.7000000000000001,0.7142857143,0.6666666667000001,0.7142857143,"['Incorrect number of total trials for worker_id:s098', 'Incorrect number of trials in small condition for worker_id:s098', 'Incorrect number of trials in medium condition for worker_id:s098', 'Incorrect number of trials in large condition for worker_id:s098']",5,354.5,0.0,112.2978034237,,,,,
s103,34.9090909091,11.2290208429,0.2142857143,354.0,16.95,4.5244947376999995,0.33333333330000003,324.0,11.0555555556,0.08375,1,-40.1326978627,-0.0019,18,-5.775,6.7222222222,0.13181818180000002,2,-35.9793717975,-0.0037272727,18,-2.4318181818,0.9885496183,-0.6144587926,0.08,4.0390607059,0.9957805907,369.0,0.92,0.0042194093,0.4089219331,820.0,830.0,0.0037037037000000003,-59.45,110,190.2020382281,210.7173124484,0.73620224,1.0,7.3333333333,0.0010431174,530.0,0.7926330566,0.9,15.0,0.0011125346,800.0,0.6785714286,0.9660861697,0.9741544815000001,0.9844600706000001,0.9538658187000001,0.9500000000000001,1.0,1.0,1.0,0.0404969135,0.025234410000000002,0.0158414076,0.06403124240000001,0.9500000000000001,1.0,1.0,1.0,0.30000000000000004,0.2857142857,0.33333333330000003,0.2857142857,"['Incorrect number of total trials for worker_id:s103', 'Incorrect number of trials in small condition for worker_id:s103', 'Incorrect number of trials in medium condition for worker_id:s103', 'Incorrect number of trials in large condition for worker_id:s103']",3,337.5,0.0,93.0150466648,696.7380952381,0.02,0.9448919647,0.011993711800000001,0.9386495512
s106,33.8461538462,3.5082320771999997,0.2777777778,408.0,21.8823529412,5.8082092006,0.4333333333,356.0,18.1666666667,0.0738636364,2,-48.1829166006,-0.0100454545,18,-2.3636363636,18.8888888889,0.24344929680000002,1,-50.3908063265,-0.0044648409,18,-2.7424130274,0.9770992366000001,-1.0933083525,0.24,3.5992218307,1.0,307.0,0.76,0.0,0.4157303371,646.0,625.5,0.011111111100000001,-61.0344827586,111,161.3631114179,183.1785060948,0.6421589851,0.5,4.5,0.0012834576,520.0,0.7011413574,0.8333333333,7.8333333333,0.0012858034,400.0,0.4333333333,0.9997499962,0.9997499962,0.9997499962,0.9997499962,1.0,1.0,1.0,1.0,0.0002011893,0.0002011893,0.0002011893,0.0002011893,1.0,1.0,1.0,1.0,0.85,0.8571428571,0.8333333333,0.8571428571,"['Incorrect number of total trials for worker_id:s106', 'Incorrect number of trials in small condition for worker_id:s106', 'Incorrect number of trials in medium condition for worker_id:s106', 'Incorrect number of trials in large condition for worker_id:s106']",7,278.0,0.0,68.0025497052,492.05,0.0,-0.2534559619,0.2390266821,-0.2870631456
s108,28.7142857143,7.5082372348,0.2631578947,365.0,22.5,5.8636467272,0.4,383.0,5.2777777778,0.1277777778,3,-27.2237125988,-0.0046153846,18,-2.2756410256,2.5294117647,0.0018173759,1,-22.3899625482,-0.0012836879,17,-1.1870567376,0.9885496183,-0.9448856501,0.15789473680000002,3.8960672355,1.0,385.0,0.8421052632,0.0,0.5893536122,769.0,818.0,0.0259259259,-51.1891891892,155,173.6973763489,260.1562268609,0.8256057739,0.9,10.3,0.0009403176000000001,1200.0,1.0,1.0,25.0,0.0011442199,600.0,0.5333333333,0.9979994990000001,0.9979994990000001,0.9986495153,0.9975981938,1.0,1.0,1.0,1.0,0.0015811388,0.0015811388,0.001,0.0015704178,1.0,1.0,1.0,1.0,0.65,0.5714285714,0.6666666667000001,0.7142857143,"['Incorrect number of total trials for worker_id:s108', 'Incorrect number of trials in small condition for worker_id:s108', 'Incorrect number of trials in medium condition for worker_id:s108', 'Incorrect number of trials in large condition for worker_id:s108']",12,340.5,0.0,63.3222641549,756.0872483221,0.006666666700000001,1.39111656,-0.1049995462,0.8104312831
s110,26.75,5.3992753137000005,0.2,616.0,13.3333333333,2.5819888975,0.0,65.0,4.8888888889,0.10512820510000001,2,-32.6074352727,0.0007692308,18,-1.2222222222,9.8,-0.1076271186,1,-50.8311659714,-0.0083589744,20,-1.1699261190999999,0.9923664122,-0.6793993618,0.0625,4.4270398122,1.0,296.0,0.9375,0.0,0.3345724907,606.0,584.0,0.0037037037000000003,-33.4761904762,90,158.4298775244,158.5603539712,0.6435934067,0.6000000000000001,6.9,0.0008878011,670.0,0.8459145228,1.0,12.0,0.0012470954,600.0,0.4230769231,0.9088717175000001,0.9741544815000001,0.8834645520000001,0.9088717175000001,0.85,0.8571428571,1.0,0.8571428571,0.25,0.0447692551,0.1988176822,0.1265219767,0.9,0.8571428571,1.0,0.8571428571,0.1,0.1428571429,0.0,0.1428571429,"['Incorrect number of total trials for worker_id:s110', 'Incorrect number of trials in small condition for worker_id:s110', 'Incorrect number of trials in medium condition for worker_id:s110', 'Incorrect number of trials in large condition for worker_id:s110']",6,280.5,0.0,87.3612887471,,,,,
s111,22.9545454545,13.6851580109,0.2666666667,501.0,15.0,8.5322916031,0.33333333330000003,80.0,16.6666666667,-0.21125000000000002,0,-54.6840963709,0.0016500000000000002,18,0.0125,18.7368421053,0.0780022447,1,-52.5462999616,-0.0013939394,19,-4.0925925926,0.9770992366000001,-0.6353739267,0.1333333333,3.4922910866,0.9913793103,384.5,0.8666666667,0.0086206897,0.3745318352,640.5,596.0,0.011111111100000001,-131.3888888889,100,260.6889868767,260.9674350649,0.7748316765000001,1.0,7.9,0.0015883648000000002,1710.0,0.93125,0.8,22.2,0.0019783852,300.0,0.6000000000000001,0.9538658187000001,0.9741544815000001,0.9538658187000001,0.9538658187000001,1.0,1.0,1.0,1.0,0.06403124240000001,0.025234410000000002,0.06403124240000001,0.06403124240000001,1.0,1.0,1.0,1.0,0.25,0.2857142857,0.1666666667,0.2857142857,"['Incorrect number of total trials for worker_id:s111', 'Incorrect number of trials in small condition for worker_id:s111', 'Incorrect number of trials in medium condition for worker_id:s111', 'Incorrect number of trials in large condition for worker_id:s111']",11,350.0,0.0,119.72919357480001,871.6677852349,0.006666666700000001,0.2543174549,0.449446691,0.0999636547
s112,31.7083333333,9.3179544623,0.2,720.0,32.1428571429,12.1987509119,0.3636363636,200.0,8.8333333333,0.1200668896,3,-25.1268308421,-0.0064214047,18,-0.7006688963000001,17.4117647059,0.5276209677,3,-51.7134406115,-0.028395161300000003,17,-3.4983870968,0.9885496183,-0.8361394595,0.1111111111,4.1135596167,1.0,282.0,0.8888888889000001,0.0,0.4089219331,927.5,964.0,0.0037037037000000003,46.8965517241,110,297.3347536248,304.7627364548,,,,,,,,,,,0.6071428571,0.9012813101,0.8834645520000001,0.9538658187000001,0.9012813101,0.9500000000000001,1.0,1.0,1.0,0.158113883,0.158113883,0.06403124240000001,0.158113883,0.9500000000000001,1.0,1.0,1.0,0.15,0.1428571429,0.1666666667,0.1428571429,"['Incorrect number of total trials for worker_id:s112', 'Incorrect number of trials in small condition for worker_id:s112', 'Incorrect number of trials in medium condition for worker_id:s112', 'Incorrect number of trials in large condition for worker_id:s112']",9,235.5,0.0,44.4406933477,611.6533333333,0.0,0.7941296086,-0.3627194134,0.0609819609
s121,25.2380952381,9.632781332,0.30000000000000004,500.0,25.8,11.773793875500001,0.2857142857,218.0,13.5555555556,0.3459512837,3,-51.6632250261,-0.0146135616,18,-3.0385121791,17.1052631579,-0.0485714286,1,-55.0650884168,-0.0015642857000000001,19,-2.4321428571,0.9427480916000001,-1.1699060484000001,0.48148148150000003,2.4326835464,0.9914893617,370.0,0.5185185185,0.0085106383,0.4324324324,1008.0,988.0,0.0407407407,26.3846153846,112,303.013193467,398.3077940227,0.7442731857,1.0,5.0,0.0011720908,600.0,0.9036437988,1.0,13.6,0.0016637537,1000.0,0.4666666667,0.9997499962,0.9997499962,0.9997499962,0.9975981938,0.8,0.8571428571,0.8333333333,0.8571428571,0.0002011893,0.0002011893,0.0002011893,0.0015704178,0.8,0.8571428571,0.8333333333,0.8571428571,0.85,1.0,1.0,0.5714285714,"['Incorrect number of total trials for worker_id:s121', 'Incorrect number of trials in small condition for worker_id:s121', 'Incorrect number of trials in medium condition for worker_id:s121', 'Incorrect number of trials in large condition for worker_id:s121']",9,307.0,0.0,56.0371383563,615.7919463087,0.006666666700000001,-0.1304341077,0.019186383300000002,-0.425894388
s128,16.875,2.982740205,0.2,385.0,14.5,2.838231061,0.2307692308,130.0,5.6111111111,0.0693548387,3,-22.1774459095,-0.0067741935,18,-0.7419354839000001,10.6111111111,0.0471571906,2,-45.3273530813,-0.0077525084,18,-2.5160535117,0.9694656489000001,-1.2126102344,0.32,3.360618067,1.0,345.0,0.68,0.0,0.5666666667,732.0,823.0,0.0,33.8536585366,153,187.2912131895,181.8626004774,0.6460633516000001,0.9,4.2,0.0009903153,1780.0,0.8757193429000001,0.7142857143,12.0,0.0019257531000000001,300.0,0.6071428571,0.9660861697,0.9741544815000001,0.9538658187000001,0.9927796159000001,0.9,1.0,1.0,0.8571428571,0.0404969135,0.025234410000000002,0.06403124240000001,0.0031559084,0.9,1.0,1.0,0.8571428571,0.35000000000000003,0.2857142857,0.1666666667,0.5714285714,"['Incorrect number of total trials for worker_id:s128', 'Incorrect number of trials in small condition for worker_id:s128', 'Incorrect number of trials in medium condition for worker_id:s128', 'Incorrect number of trials in large condition for worker_id:s128']",10,322.0,0.0,65.5636872679,505.5906040268,0.006666666700000001,-0.7685321743,0.05695683,-0.8996103527
s129,28.4444444444,15.5331187396,0.25,256.0,37.7,6.9894657578,0.33333333330000003,711.0,12.6111111111,0.0019091508000000001,1,-35.5725152469,-0.0041171824,18,-7.3867676103,7.25,-0.0216666667,0,-35.5012029685,-0.0019833333,16,-1.5111111111,0.9923664122,-0.7439238538,0.08,4.2979908282,1.0,371.0,0.92,0.0,0.5037037037000001,741.0,733.0,0.0,27.1142857143,136,166.1586342058,225.9707885392,,,,,,,,,,,0.4333333333,0.9979994990000001,0.9979994990000001,0.9538658187000001,0.9927796159000001,0.85,1.0,0.8333333333,0.8571428571,0.0015811388,0.0015811388,0.06403124240000001,0.0031559084,0.85,1.0,0.8333333333,0.8571428571,0.5,0.5714285714,0.33333333330000003,0.5714285714,"['Incorrect number of total trials for worker_id:s129', 'Incorrect number of trials in small condition for worker_id:s129', 'Incorrect number of trials in medium condition for worker_id:s129', 'Incorrect number of trials in large condition for worker_id:s129']",9,343.5,0.0,120.9300825339,680.81,0.0,-0.5343972183,0.2526790752,0.3203648901
s142,23.0833333333,3.1195967781,0.2,534.0,13.2,4.0865633483,0.4444444444,52.0,5.0,0.0720744681,1,-36.8136704059,-0.0097526596,18,-0.7566489362000001,6.65,0.0421755725,2,-39.0021594829,-0.0216564885,20,-1.5152671756,0.9961832061,-0.5371368375000001,0.0344827586,4.7115648607,1.0,332.0,0.9655172414000001,0.0,0.2899628253,305.5,329.0,0.0037037037000000003,53.75,78,443.0420573363,393.8056164451,0.7695135117,0.6000000000000001,11.5,0.0021706898000000002,500.0,0.8333333333,0.8333333333,24.5,0.0025947685,400.0,0.5384615385,0.9012813101,0.9741544815000001,0.8834645520000001,0.9012813101,0.9500000000000001,1.0,1.0,1.0,0.158113883,0.025234410000000002,0.1988176822,0.158113883,0.9500000000000001,1.0,1.0,1.0,0.15,0.2857142857,0.0,0.1428571429,"['Incorrect number of total trials for worker_id:s142', 'Incorrect number of trials in small condition for worker_id:s142', 'Incorrect number of trials in medium condition for worker_id:s142', 'Incorrect number of trials in large condition for worker_id:s142']",8,277.0,0.0,64.22552917,286.0316901408,0.0533333333,-0.6769808017000001,-0.1487799907,-0.5757332745
